ip_change,ua_change,avg_time_gap,actions_per_min,session_duration,unique_pages,geo_distance,time_of_day,label
0,0,2.8350071669866876,16,43.349069259169084,9,0.0,0,0
1,1,0.2889579858449211,42,3.014728695492555,1,483.641460746992,1,1
0,0,9.671948531085718,12,70.81587427074734,5,0.0,0,0
1,1,0.4998964636189633,64,5.474396512757841,1,356.51708696361686,1,1
0,0,11.69878826707639,16,39.201479120818775,8,0.0,1,0
1,1,0.40239213439139293,58,5.877210142476396,1,566.1684909191042,1,1
0,0,6.545410647677732,8,67.26937918978611,5,0.0,1,0
0,0,4.809631895922303,11,44.58913489560974,6,0.0,0,0
0,0,8.468483616687237,11,41.50141710195396,4,0.0,0,0
0,0,4.5994986285426265,14,67.36212855148088,3,0.0,0,0
0,0,8.027818820232985,16,24.988884391781227,5,0.0,0,0
1,1,0.7805756067106879,64,3.6729721451624755,1,852.9099383478093,1,1
0,0,2.2636697449725203,4,73.32017128014192,4,0.0,1,0
0,0,7.941307153521351,12,87.74357983609524,5,0.0,0,0
0,0,2.3682186763599136,4,16.025397362024798,9,0.0,1,0
1,1,0.9997741386289045,77,5.652663009030571,1,609.6046726278304,1,1
1,1,0.5022804394206292,60,3.802176541240374,1,290.4115906060465,1,1
0,0,4.286428055034627,4,71.77493491291716,4,0.0,0,0
0,0,8.715731955927996,5,50.715802259176066,5,0.0,0,0
1,1,0.6415254710195885,44,2.3536328934625863,1,754.2724876287431,1,1
0,0,6.205357786650751,8,61.52321635150985,4,0.0,0,0
1,1,0.6938109696778336,73,3.402350235226388,1,612.9423807982432,1,1
0,0,11.041586944937483,7,56.058473017433364,3,0.0,0,0
0,0,8.220867002278734,6,67.32314036200975,7,0.0,0,0
1,1,0.5936930344636306,59,3.8365430249530452,1,886.022802699834,1,1
0,0,8.334008543167258,14,20.689749608149793,3,0.0,0,0
0,0,6.003004889102813,11,28.50504542619739,6,0.0,0,0
1,1,0.5791693122102979,68,5.892441397080417,1,621.3547768786722,0,1
1,1,0.4760661022579094,61,2.3548101350282225,1,284.4451097704206,1,1
0,0,5.642698610480755,17,39.75746349826166,5,0.0,0,0
1,1,0.7023203115927263,69,2.627910730864775,1,464.10017566945083,0,1
1,1,0.26761360614454555,74,2.7380840774255093,1,346.54452633569724,1,1
0,0,8.18254771530296,10,54.844931548015055,4,0.0,0,0
0,0,4.524369443440207,10,66.53741290524982,9,0.0,0,0
0,0,3.0717201133977605,13,41.56100030948441,5,0.0,0,0
0,0,5.7728416310462265,13,57.29738190141273,3,0.0,0,0
0,0,3.197621318192512,4,40.71951482086952,3,0.0,0,0
1,1,0.5987537591432459,75,4.148426167274192,1,610.7887826146155,1,1
0,0,3.2758030279556376,12,40.308512540393856,6,0.0,0,0
0,0,5.5609672589784624,16,39.77613609606855,3,0.0,0,0
0,0,3.52859139184332,10,51.585735060655345,8,0.0,0,0
0,0,3.7337359529475482,10,78.17355264736362,5,0.0,0,0
0,0,11.823786169086064,9,44.83916992843062,6,0.0,1,0
0,0,11.750671629451425,17,27.816569054254934,5,0.0,0,0
0,0,7.350367320449106,13,35.998432024521314,6,0.0,0,0
1,1,0.7687619830693986,59,4.03044151473782,1,369.68681269055617,0,1
0,0,4.886305532402558,8,52.957796726951024,9,0.0,0,0
0,0,2.518235368224269,5,49.07009791643247,7,0.0,0,0
1,1,0.4578830759797784,41,2.3514724449706272,1,297.1773414094143,0,1
0,0,6.731662010518923,9,45.888068561045145,8,0.0,0,0
1,1,0.7967796204389745,53,5.731752268399818,1,893.6506335201734,0,1
0,0,11.26449423589711,9,18.607098297306578,7,0.0,0,0
1,1,0.36130185603819565,69,5.300530706771189,1,330.48349075170086,0,1
0,0,11.07866130462516,12,80.79004056098312,3,0.0,0,0
0,0,9.13782454855326,6,61.807615813637824,3,0.0,0,0
0,0,4.322126951468173,4,44.36115826511264,4,0.0,0,0
1,1,0.6993903967311936,45,5.7593284944539,1,639.3956371499926,1,1
0,0,9.94025189270296,16,52.15677198029742,8,0.0,1,0
1,1,0.321339903786201,72,4.827921844973837,1,745.0003573355258,0,1
0,0,9.140640822236142,8,80.75742275713121,3,0.0,0,0
0,0,5.788215655569157,16,24.561649674898682,9,0.0,0,0
0,0,4.292513952326415,15,72.89114854486837,5,0.0,0,0
0,0,7.427244433475962,14,59.92720235829949,6,0.0,0,0
1,1,0.6667134358128963,47,3.6943874496819316,1,401.5507315330083,1,1
1,1,0.3112929553144495,57,4.445816941738592,1,212.67712867458835,1,1
1,1,0.6521065468713672,43,5.160338548496346,1,216.11582335134625,1,1
1,1,0.49954829577633764,48,3.696522685209544,1,715.510964937306,1,1
1,1,0.5606714971233058,76,5.939364795849338,1,787.2286605121539,0,1
1,1,0.8959170896497026,79,4.431577575177035,1,465.5139888698842,1,1
0,0,9.877898887144923,13,40.01243787683582,9,0.0,0,0
1,1,0.938368185438788,46,3.3878128075849108,1,716.2508736768239,1,1
0,0,6.524395161326934,6,33.61698320678639,3,0.0,0,0
0,0,11.148459010681,4,73.53717806595657,5,0.0,0,0
0,0,8.635373720167106,10,88.16559867620671,3,0.0,0,0
0,0,2.8534966807864386,16,28.834715356414208,9,0.0,0,0
0,0,9.499604703991778,14,74.98365165557021,8,0.0,0,0
0,0,2.365496678480949,17,77.74236099692496,5,0.0,0,0
1,1,0.5626310677984221,41,4.137823565028988,1,536.7615638713102,1,1
1,1,0.2823851834650524,47,5.447142484054069,1,862.2808234935429,1,1
0,0,8.439995432390157,15,75.05623286145908,9,0.0,0,0
0,0,8.589239419101514,4,56.37919464445048,5,0.0,0,0
0,0,2.1971053775436413,9,40.44534344221432,7,0.0,0,0
0,0,4.381827810467265,5,75.39862255184289,8,0.0,0,0
1,1,0.9701194548438998,76,2.5643273951108543,1,484.4746157914654,1,1
0,0,8.332407749109606,4,30.59146913595205,5,0.0,0,0
1,1,0.7143404508914026,57,5.570686844307899,1,772.2104932169086,1,1
0,0,5.796924081672669,10,17.567108311539684,6,0.0,0,0
0,0,7.520471808519803,5,79.58010149810411,5,0.0,1,0
1,1,0.31209054061316205,49,4.2631064798662415,1,889.7571185692143,1,1
0,0,6.8477836715034615,4,35.15080195387095,4,0.0,0,0
0,0,3.3935607407282413,14,46.62779509149614,4,0.0,0,0
0,0,4.7230732651936895,14,76.69379069337555,7,0.0,0,0
0,0,2.671753999157101,8,63.856529126389816,4,0.0,0,0
0,0,3.40018538660449,14,82.50139813860788,8,0.0,0,0
0,0,8.330980633574477,8,28.15284589675872,7,0.0,0,0
0,0,9.709113770642706,17,18.52244750812913,6,0.0,1,0
0,0,2.9033696057760787,6,33.40118322609907,7,0.0,0,0
0,0,11.15513677291914,14,37.28412867173813,5,0.0,1,0
0,0,11.54086936539633,9,69.94290729076877,3,0.0,0,0
0,0,3.6201387789158463,7,18.856936011318776,8,0.0,1,0
0,0,8.233325509049907,5,22.994868985032884,3,0.0,0,0
0,0,9.049255496889531,11,47.61205039528097,9,0.0,0,0
0,0,2.0233939062577826,6,35.4108852922472,4,0.0,0,0
0,0,10.074302518167611,4,25.261397318922107,4,0.0,0,0
0,0,2.867052118621836,11,71.87943104592611,9,0.0,0,0
0,0,8.922765645178526,9,88.54326001349911,4,0.0,0,0
0,0,11.87668007996647,16,65.24380984125294,4,0.0,0,0
1,1,0.6446452651497437,61,5.661953190352167,1,223.7621850100592,1,1
0,0,11.243961953765304,5,46.63219947978844,7,0.0,0,0
1,1,0.8756395188280564,57,4.089738304284676,1,651.1826554380755,1,1
0,0,7.60677194003514,16,20.771490122190688,7,0.0,0,0
0,0,6.044854496818507,10,38.64677533729578,3,0.0,0,0
0,0,9.37855766906525,4,81.44833111771403,4,0.0,1,0
0,0,6.6194285057558755,5,16.595205813779035,9,0.0,0,0
0,0,11.325899094252529,14,89.84505829000031,6,0.0,0,0
0,0,2.375967732062609,15,62.06290974137776,6,0.0,1,0
1,1,0.5342134257338671,78,4.090076766538092,1,712.5902650292516,0,1
0,0,4.970028764548822,5,37.223109034199254,8,0.0,0,0
0,0,11.103391020575343,12,23.210069900933636,3,0.0,0,0
0,0,11.499611839502254,16,34.42369887013602,6,0.0,0,0
1,1,0.9557856178331283,50,5.6148958687010815,1,892.4294368693512,1,1
0,0,6.015802364254874,16,63.72349867442763,7,0.0,0,0
0,0,2.4694535714781303,12,31.536465680263152,3,0.0,1,0
1,1,0.8406157497039002,62,5.535143539853703,1,849.426598236649,1,1
0,0,5.962420189026588,5,51.838975565146995,3,0.0,0,0
1,1,0.37955245746932853,64,4.371759739366812,1,606.0603454864679,0,1
1,1,0.4124800340709649,67,3.9067073133214736,1,231.06366447326573,1,1
0,0,5.29051365369871,12,56.31430279568545,5,0.0,0,0
0,0,2.0508213981802594,14,69.25650852664387,4,0.0,0,0
1,1,0.28757508804356313,67,2.3045234379612007,1,795.844839834138,1,1
0,0,7.924077846595176,13,57.84892064396806,4,0.0,0,0
1,1,0.7871279351629614,63,5.189704086427712,1,660.9162842608978,1,1
1,1,0.7666903813720278,64,5.720361402038955,1,274.0838656800088,1,1
0,0,10.816371327703502,16,80.3882645808924,5,0.0,1,0
0,0,10.199469174081,8,70.76311922187058,9,0.0,0,0
0,0,9.566358037849348,15,15.478940378762518,7,0.0,0,0
1,1,0.7054508216133348,70,3.506781447947195,1,206.35068325690747,1,1
0,0,4.833429482655816,10,55.59499340070827,4,0.0,0,0
0,0,11.320281055100175,16,74.16052364030583,6,0.0,0,0
0,0,5.009635669468162,4,72.82382193991016,3,0.0,0,0
0,0,8.20915517767477,14,78.93109943989857,8,0.0,1,0
1,1,0.7997214653943399,74,4.377583436914181,1,468.52858228393524,0,1
1,1,0.4974668233909797,71,5.081629671231173,1,678.3067636245537,1,1
0,0,11.971245001577111,4,22.664521477028924,3,0.0,0,0
1,1,0.7549457806251909,71,2.329524182463371,1,676.3495114522991,1,1
0,0,11.508635622504103,15,17.34767353106372,7,0.0,1,0
0,0,8.385259476640854,9,72.00705588285729,7,0.0,1,0
0,0,10.940992036791345,5,30.982852801881247,3,0.0,0,0
0,0,10.64358249839637,14,87.61450709360413,8,0.0,0,0
0,0,3.5365803816111265,14,78.35874210876658,6,0.0,0,0
1,1,0.4353343786747823,63,5.683391391262747,1,631.6552201645165,1,1
0,0,3.173081889623945,4,60.54798361970034,6,0.0,0,0
0,0,6.915945467414369,9,58.64785514357991,7,0.0,0,0
0,0,11.84351407402904,4,15.871540493107547,4,0.0,0,0
0,0,11.7469985187069,9,36.87469340319774,7,0.0,0,0
1,1,0.9262549223877121,50,3.9220277890313158,1,273.4511248927224,0,1
1,1,0.3139964343212106,55,3.929425526206366,1,347.24470594320803,1,1
1,1,0.9529900033859093,72,4.070846573538846,1,261.5065494013833,1,1
0,0,2.7857849715502074,9,39.15710266645015,8,0.0,0,0
0,0,10.005866991090828,5,18.088762145945374,6,0.0,0,0
0,0,9.064757264869012,9,59.60824780327021,3,0.0,0,0
0,0,9.090605194509164,11,86.0512846973279,6,0.0,0,0
0,0,10.148251137465122,10,64.5615088724438,6,0.0,0,0
1,1,0.5847230651591879,53,2.3265199281223583,1,242.24645879339465,0,1
0,0,10.717835665922017,13,39.67630783609967,8,0.0,0,0
0,0,9.89698507142479,10,18.274624328052088,6,0.0,0,0
0,0,4.284547413312987,11,88.10948716100873,5,0.0,0,0
0,0,4.2056112492232325,9,17.298937665435453,3,0.0,0,0
0,0,11.607805514869769,13,70.70298908999858,6,0.0,0,0
0,0,9.677238880667803,15,18.008189355936185,3,0.0,0,0
0,0,2.2939444575650727,5,51.50017060685271,4,0.0,0,0
1,1,0.724007471065687,51,3.535388607471185,1,526.068964914174,1,1
0,0,9.760002070354295,7,83.17743904992308,9,0.0,0,0
0,0,7.1261520520580515,8,79.07888200271843,7,0.0,0,0
0,0,6.050207990803215,17,53.611301544726764,3,0.0,0,0
0,0,8.521232455304379,12,87.70592417514656,4,0.0,1,0
0,0,7.884126333406055,15,24.815524553876237,7,0.0,0,0
0,0,10.837096696607526,9,27.731842881565555,4,0.0,0,0
0,0,3.457565682447517,8,33.653570444072244,5,0.0,1,0
0,0,5.592507479162456,15,17.750357020015723,7,0.0,0,0
0,0,9.817903298450293,11,75.42526147125399,6,0.0,1,0
0,0,7.399058395022125,7,35.231220863774226,4,0.0,0,0
0,0,2.5169683724152696,4,24.15824355075201,8,0.0,0,0
0,0,3.033089571240157,6,18.11796442877941,4,0.0,0,0
0,0,8.859677359829842,17,86.38588390674292,4,0.0,1,0
0,0,4.542245798974933,14,51.66349351926901,6,0.0,0,0
0,0,3.327146538192774,7,67.85105720524851,4,0.0,0,0
0,0,3.8834908376560144,10,65.44515886688447,8,0.0,1,0
0,0,8.926259522261645,10,88.39734655503977,5,0.0,0,0
0,0,8.178472402012138,11,79.84566269662776,3,0.0,0,0
1,1,0.7516214008252489,72,4.402438170184944,1,858.6127494366453,1,1
0,0,7.771852367117481,17,64.3383978452277,4,0.0,0,0
0,0,10.664386675276454,12,80.30650877529443,3,0.0,0,0
0,0,3.091096317657497,5,45.31052412382748,8,0.0,1,0
0,0,11.013756495884444,16,74.83602366439759,5,0.0,1,0
0,0,4.968692745602808,10,15.431899537359119,9,0.0,0,0
0,0,7.634389273484588,6,44.14185759527593,3,0.0,0,0
0,0,6.444194527512016,9,20.489694282633273,5,0.0,0,0
0,0,9.59344327922866,12,43.48393351344224,4,0.0,1,0
1,1,0.931389212761176,68,3.3649913105046254,1,466.13693315009994,1,1
0,0,7.336025467268785,14,72.36624461565961,8,0.0,0,0
0,0,7.212341324853344,8,29.683348926265957,9,0.0,1,0
0,0,11.546600300333075,7,84.527590859723,9,0.0,0,0
0,0,3.9455832318530097,17,51.440381938974426,7,0.0,0,0
0,0,10.030258978326634,6,58.56990399470983,4,0.0,0,0
0,0,4.7262400073353374,7,76.73805116967452,8,0.0,0,0
0,0,3.8143834769562694,16,28.843884715277476,9,0.0,0,0
0,0,4.565627837013638,7,46.83955688972714,8,0.0,0,0
0,0,2.4341253285481916,13,23.42282583084144,7,0.0,0,0
1,1,0.9073651706787262,48,5.174975401522065,1,652.6241393960021,0,1
0,0,11.058911047877604,11,41.50660344770386,4,0.0,0,0
0,0,9.319580675856345,7,46.780369023657215,4,0.0,0,0
1,1,0.3197631743655662,44,2.6720568309794537,1,715.8116214609274,1,1
0,0,2.9571455552016173,8,63.147862533244954,6,0.0,0,0
0,0,4.568838476457148,16,59.58572513896298,8,0.0,0,0
0,0,7.9704691689569165,5,45.32390760782191,8,0.0,0,0
0,0,2.1582109176558246,11,24.62957170905939,5,0.0,0,0
0,0,11.055247923296738,16,20.956452674173995,7,0.0,1,0
0,0,5.233715621155207,14,40.76703560817779,9,0.0,0,0
0,0,2.676125635922149,8,20.24487042820756,7,0.0,0,0
0,0,8.801319311034515,15,39.32503148365317,5,0.0,0,0
0,0,5.784764234858691,9,56.833756302751866,4,0.0,0,0
0,0,7.804750067166746,13,86.82189633790351,7,0.0,0,0
1,1,0.336382350539134,69,3.8014837450327406,1,729.3143302266723,1,1
0,0,9.954499607897292,17,32.598156139159016,6,0.0,1,0
0,0,9.371802250072431,11,55.496784771041966,3,0.0,0,0
0,0,4.570472664320799,11,71.64528153726059,3,0.0,0,0
0,0,3.5930402061898032,16,17.71202853935716,3,0.0,0,0
0,0,5.809095255109872,5,85.27183672732971,3,0.0,0,0
1,1,0.4237628307771834,65,4.40237733344247,1,560.9755993875484,1,1
0,0,11.921580148233126,8,44.32820722936308,6,0.0,1,0
0,0,10.174497084911916,6,65.57278548067863,4,0.0,1,0
1,1,0.8320243490456491,53,2.3236771322050087,1,482.08612513561303,0,1
0,0,5.460997265377856,7,57.9781071698137,4,0.0,0,0
0,0,10.620144822726225,7,60.47782083250317,3,0.0,0,0
1,1,0.33987090180833,42,5.811190110405177,1,777.6405371908977,1,1
0,0,6.782340230480723,7,25.137471686611708,6,0.0,0,0
1,1,0.29762804169951607,67,3.2472645323410383,1,554.2993039881709,1,1
0,0,8.408263146902062,16,16.32658572099429,4,0.0,0,0
0,0,2.6134962711066816,6,29.383684169389543,3,0.0,0,0
1,1,0.24622444879709332,54,5.934715701053655,1,367.42607295114794,0,1
0,0,5.032751475675956,6,28.332479088843616,6,0.0,0,0
0,0,4.288946048466136,8,61.14145786732582,6,0.0,0,0
0,0,10.480158852494014,5,24.80327825551496,6,0.0,0,0
0,0,5.542362404447745,14,46.05973143966953,8,0.0,0,0
0,0,11.63822275482351,10,46.21154986348211,5,0.0,0,0
1,1,0.6657185838239779,62,2.548438822915996,1,574.7170920168141,0,1
0,0,4.412014575995415,8,29.91422083314719,7,0.0,1,0
0,0,3.0973619867750353,15,63.456759259688106,7,0.0,0,0
0,0,6.882411370217782,7,79.84952941053133,6,0.0,0,0
1,1,0.691265048947789,68,3.8377870736239466,1,749.5115806859399,1,1
1,1,0.8295227090042361,48,5.771324565653047,1,766.2184231454296,0,1
0,0,11.303188848378237,15,73.58778178401894,6,0.0,0,0
0,0,10.951177407065364,11,32.02235207740231,3,0.0,0,0
0,0,3.5016900081704163,15,53.41664406095059,7,0.0,0,0
0,0,9.462072574818386,4,20.4063251999005,5,0.0,0,0
1,1,0.7900066875672056,70,3.186142325150621,1,444.7922608220947,1,1
0,0,3.8519556786746794,14,45.909819769707866,7,0.0,0,0
1,1,0.41203714266000324,77,2.3304706538370747,1,560.2603106014581,1,1
1,1,0.382273934034488,48,3.5277585586115836,1,343.9810835368886,0,1
0,0,9.74633780637788,12,86.98698885569468,9,0.0,0,0
1,1,0.8389713533236598,51,3.8973444396248555,1,279.76964430002204,1,1
1,1,0.6166145134673702,71,4.625914429326011,1,289.66702245634,1,1
1,1,0.37969248947508155,64,3.5039715597652457,1,585.0643583207093,1,1
0,0,4.737913075141066,7,24.112603222568854,5,0.0,1,0
0,0,4.859067892391601,17,79.6027497272577,3,0.0,0,0
0,0,8.360707637298251,17,49.5404622955605,8,0.0,0,0
1,1,0.7249294701448572,50,3.280239330083934,1,727.231135139382,0,1
0,0,9.279471767307431,5,24.879658009092143,9,0.0,0,0
1,1,0.5907153040519517,62,5.3628121120448,1,712.9610813363754,1,1
0,0,7.0836054691628,9,57.37664946442621,7,0.0,0,0
0,0,10.77138441511404,8,27.005372621592976,4,0.0,0,0
1,1,0.7933696492103441,42,5.967239805397454,1,269.42466971105114,1,1
1,1,0.3632285077031191,49,4.969392202290036,1,770.5828691362575,1,1
0,0,5.752599044426663,12,56.56698855990125,8,0.0,0,0
1,1,0.8661443754776346,53,2.8099222406609496,1,870.6514360835662,1,1
0,0,3.488880503324447,10,50.27392905763392,5,0.0,1,0
0,0,6.486106309545425,7,73.52998321104559,8,0.0,0,0
0,0,6.126218408486237,11,28.377943823049737,4,0.0,0,0
0,0,9.941973312770843,7,45.1745343514917,9,0.0,0,0
0,0,2.6485359448296837,13,57.11134409696428,6,0.0,0,0
0,0,7.993689656629338,6,35.23655400961607,6,0.0,0,0
0,0,3.4899973614924344,11,40.06787390220456,8,0.0,1,0
0,0,10.251306676661152,6,48.01492484666179,6,0.0,0,0
0,0,4.3585759914368705,7,19.690667017302633,6,0.0,0,0
1,1,0.9464906650748461,72,3.684992213176288,1,645.3241552957629,1,1
0,0,6.099048896962882,17,71.04146908065283,9,0.0,0,0
0,0,3.844762531336394,16,88.47350362754126,5,0.0,0,0
0,0,10.316970436757735,16,67.32529706400564,5,0.0,0,0
1,1,0.407437407092619,65,5.490921001938407,1,789.3534967542661,0,1
1,1,0.5665495093903141,44,4.824076030656098,1,641.8194521696944,0,1
1,1,0.927512153606717,63,4.9180329146095865,1,735.8590292937769,0,1
0,0,3.3535408227768553,7,64.27163672003547,6,0.0,0,0
0,0,2.4459490837296154,9,34.62792628019295,5,0.0,0,0
1,1,0.9798677222248895,55,5.037593049671855,1,514.817889715378,1,1
0,0,6.875711936733843,11,18.48754398300491,4,0.0,1,0
0,0,7.324206822752171,4,72.8893294636216,8,0.0,1,0
0,0,8.637896861755891,7,24.59911564001898,9,0.0,0,0
1,1,0.8301704124221669,53,4.923283859922919,1,886.9079633480727,0,1
0,0,3.9809763275974013,11,40.36973289992613,5,0.0,1,0
0,0,5.495063720868188,12,16.652637022312813,7,0.0,0,0
0,0,10.506160578411379,10,55.88291461955248,7,0.0,0,0
0,0,7.425458033954229,10,68.08763229223266,3,0.0,0,0
0,0,10.469187280885599,13,27.43309051224568,4,0.0,0,0
0,0,2.975625102392997,6,63.82301003632156,8,0.0,0,0
1,1,0.28954874161722427,49,5.912247271894114,1,755.7928014576042,1,1
0,0,10.721357000224765,13,39.766129865362316,8,0.0,0,0
0,0,3.262537827926135,9,27.121485846440358,8,0.0,0,0
0,0,11.849896561408752,13,56.84855540869799,4,0.0,0,0
0,0,11.092202058615602,4,44.304627421020996,5,0.0,0,0
0,0,10.221031606002255,5,22.00559789814717,7,0.0,1,0
0,0,7.233296311947413,11,41.750323060632354,3,0.0,0,0
0,0,9.979141596158941,17,54.977165043460495,4,0.0,0,0
0,0,3.6603431341619546,6,42.23255524755078,5,0.0,0,0
1,1,0.31256922243900676,40,2.133534407145525,1,454.58518732929815,1,1
1,1,0.4505295958538259,69,4.461192100279208,1,258.4248594925683,1,1
1,1,0.6041654188613106,55,5.953663957648306,1,539.7512882119211,0,1
0,0,5.230111983862138,15,81.14458187284829,9,0.0,0,0
0,0,8.86860997675029,6,54.554971659200724,3,0.0,0,0
0,0,5.7902712621909735,6,29.055895807318667,7,0.0,0,0
1,1,0.2885987562551665,50,5.605184043098595,1,656.1675430944981,1,1
0,0,10.192551048714611,15,40.140603552815456,4,0.0,0,0
0,0,2.8717946783183117,4,32.99055845669585,6,0.0,1,0
0,0,3.912604179145867,14,63.83606886612556,8,0.0,0,0
1,1,0.8749898611253795,66,4.536568553182947,1,288.3853190951519,1,1
0,0,8.863271966860975,15,66.12521118012151,8,0.0,1,0
0,0,10.3704112524294,10,20.780850896359553,5,0.0,0,0
0,0,5.053106766967312,8,17.489201592181967,7,0.0,0,0
1,1,0.9228862754774361,56,5.06425910614121,1,751.913140277309,1,1
0,0,11.071950307058298,14,15.014129966743642,5,0.0,0,0
0,0,6.6035827120192625,7,43.620895490040006,8,0.0,0,0
